ts,close,fast,slow,highN,lowN,highN_prev,lowN_prev,signal,pos,ret,equity
2025-09-01 00:00:00+00:00,4385.0,0.0,0.0,,,,,HOLD,0.0,0.0,1.0
2025-09-01 00:15:00+00:00,4372.36,-1.4826979472145467,-0.29653958944290937,,,,,HOLD,0.0,-0.0,1.0
2025-09-01 00:30:00+00:00,4394.0,-0.06174009511505574,-0.24957969057733864,,,,,HOLD,0.0,0.0,1.0
2025-09-01 00:45:00+00:00,4394.24,1.0547319276956841,0.011282633077265902,,,,,HOLD,0.0,0.0,1.0
2025-09-01 01:00:00+00:00,4391.75,1.6048206967361693,0.3299902458090466,,,,,HOLD,0.0,-0.0,1.0
2025-09-01 01:15:00+00:00,4405.61,3.63283795753523,0.9905597881542834,,,,,HOLD,0.0,0.0,1.0
2025-09-01 01:30:00+00:00,4422.76,7.1541903130728315,2.223285893137993,,,,,HOLD,0.0,0.0,1.0
2025-09-01 01:45:00+00:00,4414.55,8.80244897449029,3.5391185094084525,,,,,HOLD,0.0,-0.0,1.0
2025-09-01 02:00:00+00:00,4395.0,7.667509721503848,4.364796751827532,,,,,HOLD,0.0,-0.0,1.0
2025-09-01 02:15:00+00:00,4390.12,6.136456396238827,4.719128680709791,,,,,HOLD,0.0,-0.0,1.0
2025-09-01 02:30:00+00:00,4376.52,3.297304655830885,4.43476387573401,,,,,HOLD,0.0,-0.0,1.0
2025-09-01 02:45:00+00:00,4384.99,2.079099896682237,3.9636310799236556,,,,,HOLD,0.0,0.0,1.0
2025-09-01 03:00:00+00:00,4376.76,0.15690681244632287,3.202286226428189,,,,,HOLD,0.0,-0.0,1.0
2025-09-01 03:15:00+00:00,4381.8,-0.7249700856054915,2.416834964021453,,,,,HOLD,0.0,0.0,1.0
2025-09-01 03:30:00+00:00,4389.96,-0.43426624410676595,1.8466147223958094,,,,,HOLD,0.0,0.0,1.0
2025-09-01 03:45:00+00:00,4401.39,1.1340937782024412,1.7041105335571358,,,,,HOLD,0.0,0.0,1.0
