ts,close,fast,slow,highN,lowN,highN_prev,lowN_prev,signal,pos,ret,equity
2025-06-01 08:15:00+00:00,104246.3,-42.493457730379305,-19.181309287572276,104640.05160352902,104091.33839647096,104640.05160352902,104091.33839647096,HOLD,0.0,0.0,1.0
2025-06-01 08:30:00+00:00,104310.0,-36.13743714237353,-22.572534858532528,104639.21092540918,104098.17907459081,104639.21092540918,104098.17907459081,HOLD,0.0,0.0,1.0
2025-06-01 08:45:00+00:00,104352.8,-25.828137664255337,-23.22365541967709,104639.98814125199,104100.27185874799,104639.98814125199,104100.27185874799,HOLD,0.0,0.0,1.0
2025-06-01 09:00:00+00:00,104178.2,-38.115411228936864,-26.202006581529044,104643.7812208432,104078.67877915679,104643.7812208432,104078.67877915679,HOLD,0.0,-0.0,1.0
2025-06-01 09:15:00+00:00,103988.0,-69.38378881094104,-34.83836302741145,104660.0038431309,104015.7661568691,104660.0038431309,104015.7661568691,HOLD,0.0,-0.0,1.0
2025-06-01 09:30:00+00:00,103857.6,-107.79877823518473,-49.430446068966106,104655.9368582468,103942.80314175322,104655.9368582468,103942.80314175322,HOLD,0.0,-0.0,1.0
2025-06-01 09:45:00+00:00,103899.6,-131.01026541049941,-65.74640993727277,104637.80543894539,103892.89456105462,104637.80543894539,103892.89456105462,HOLD,0.0,0.0,1.0
2025-06-01 10:00:00+00:00,103922.9,-144.5063272612897,-81.49839340207616,104591.3856997724,103868.6143002276,104591.3856997724,103868.6143002276,HOLD,0.0,0.0,1.0
2025-06-01 10:15:00+00:00,103899.6,-155.8742065398983,-96.3735560296406,104560.94473743053,103836.56526256948,104560.94473743053,103836.56526256948,HOLD,0.0,-0.0,1.0
2025-06-01 10:30:00+00:00,103787.8,-175.8610677292163,-112.27105836955575,104547.76498350728,103782.2750164927,104547.76498350728,103782.2750164927,HOLD,0.0,-0.0,1.0
2025-06-01 10:45:00+00:00,103894.4,-176.59164397409768,-125.13517549046414,104506.36163536516,103764.82836463484,104506.36163536516,103764.82836463484,SELL,0.0,0.0,1.0
2025-06-01 11:00:00+00:00,103819.4,-183.87702175711456,-136.88354474379423,104495.82431585036,103725.52568414964,104495.82431585036,103725.52568414964,SELL,0.0,-0.0,1.0
2025-06-01 11:15:00+00:00,104017.3,-164.08222854402266,-142.32328150383992,104478.29211612743,103717.99788387258,104478.29211612743,103717.99788387258,HOLD,0.0,0.0,1.0
2025-06-01 11:30:00+00:00,104080.0,-139.6518181546271,-141.78898883399737,104455.85164477333,103718.43835522668,104455.85164477333,103718.43835522668,HOLD,0.0,0.0,1.0
2025-06-01 11:45:00+00:00,104028.4,-125.36752377265657,-138.50469582172923,104442.61775899194,103713.08224100807,104442.61775899194,103713.08224100807,HOLD,0.0,-0.0,1.0
2025-06-01 12:00:00+00:00,104116.7,-102.60602544779249,-131.32496174694188,104424.6175991498,103715.65240085019,104424.6175991498,103715.65240085019,HOLD,0.0,0.0,1.0
2025-06-01 12:15:00+00:00,104003.5,-97.25947071296105,-124.51186354014573,104392.19259155102,103717.22740844896,104392.19259155102,103717.22740844896,HOLD,0.0,-0.0,1.0
2025-06-01 12:30:00+00:00,103883.8,-106.06742183129245,-120.82297519837508,104374.8782624998,103701.3117375002,104374.8782624998,103701.3117375002,HOLD,0.0,-0.0,1.0
2025-06-01 12:45:00+00:00,103917.9,-107.56479882413987,-118.17133992352805,104348.43436630383,103695.08563369619,104348.43436630383,103695.08563369619,HOLD,0.0,0.0,1.0
2025-06-01 13:00:00+00:00,104189.6,-75.57816011400428,-109.6527039616233,104341.52346563092,103697.85653436909,104341.52346563092,103697.85653436909,HOLD,0.0,0.0,1.0
2025-06-01 13:15:00+00:00,104133.3,-56.813276407832745,-99.0848184508652,104323.49131701127,103704.58868298875,104323.49131701127,103704.58868298875,HOLD,0.0,-0.0,1.0
2025-06-01 13:30:00+00:00,104279.5,-24.634719947585836,-84.19479875020933,104316.36718955934,103708.66281044066,104316.36718955934,103708.66281044066,HOLD,0.0,0.0,1.0
2025-06-01 13:45:00+00:00,104207.3,-8.18562283348001,-68.99296356686347,104281.9057073076,103728.57429269241,104281.9057073076,103728.57429269241,HOLD,0.0,-0.0,1.0
2025-06-01 14:00:00+00:00,104438.2,31.585511589160888,-48.877268535658594,104345.92239745219,103690.55760254782,104345.92239745219,103690.55760254782,BUY,1.0,0.0,1.0
2025-06-01 14:15:00+00:00,104610.1,81.81989293213701,-22.737836242099473,104465.73715878784,103632.95284121216,104465.73715878784,103632.95284121216,BUY,1.0,0.01645949470596042,1.0164594947059604
2025-06-01 14:30:00+00:00,104621.6,120.65829163826129,5.941389333972683,104562.61067745944,103612.47932254056,104562.61067745944,103612.47932254056,BUY,1.0,0.0010993202377207467,1.017576909199314
2025-06-01 14:45:00+00:00,104545.8,140.0782004234352,32.768751551865186,104626.26048762824,103613.44951237175,104626.26048762824,103613.44951237175,BUY,1.0,-0.007245157787684198,1.0102044039310611
2025-06-01 15:00:00+00:00,104485.1,146.17873822763795,55.45074888701974,104669.70090742827,103626.22909257172,104669.70090742827,103626.22909257172,BUY,1.0,-0.005806067771254586,1.0043390886990176
2025-06-01 15:15:00+00:00,104721.9,176.91048430971568,79.74269597155893,104753.87184342551,103624.28815657449,104753.87184342551,103624.28815657449,BUY,1.0,0.0226635185303925,1.0271009462465452
2025-06-01 15:30:00+00:00,104691.0,194.73260686156573,102.7406781495603,104807.8354441939,103660.64455580611,104807.8354441939,103660.64455580611,BUY,1.0,-0.0029506722089645,1.0240703080286544
2025-06-01 15:45:00+00:00,104654.9,201.8547287342517,122.56348826649858,104851.50661892943,103693.02338107054,104851.50661892943,103693.02338107054,BUY,1.0,-0.003448242924416478,1.0205390648348895
2025-06-01 16:00:00+00:00,105041.4,250.27541757246945,148.10587412769277,104964.14578688242,103702.58421311759,104964.14578688242,103702.58421311759,SELL,0.7,0.03693090337862914,1.0582284944324234
2025-06-01 16:15:00+00:00,105101.2,291.41529474691197,176.76775825153663,105083.31190233301,103691.80809766699,105083.31190233301,103691.80809766699,BUY,0.7,0.003985095400480754,1.0624456359382437
2025-06-01 16:30:00+00:00,105153.2,325.5849333496735,206.53119327116403,105196.78298109423,103685.65701890577,105196.78298109423,103685.65701890577,BUY,0.7,0.003463328677503208,1.0661252343774767
2025-06-01 16:45:00+00:00,104973.4,326.8281472555973,230.5905840680507,105252.99874923054,103723.94125076947,105252.99874923054,103723.94125076947,BUY,0.7,-0.011969203029484676,1.0533645649923558
2025-06-01 17:00:00+00:00,105068.0,335.04271101050836,251.48100945654227,105320.24346023236,103751.82653976764,105320.24346023236,103751.82653976764,BUY,0.7,0.006308264760406468,1.060009467557558
2025-06-01 17:15:00+00:00,105050.0,335.2885476556403,268.2425170963619,105363.04999322312,103813.67000677691,105363.04999322312,103813.67000677691,BUY,0.7,-0.0011992233601096913,1.0587382794421256
2025-06-01 17:30:00+00:00,104982.5,323.6258179599099,279.3191772690715,105364.3092009004,103922.28079909962,105364.3092009004,103922.28079909962,BUY,0.7,-0.004497858162779367,1.0539762248296898
2025-06-01 17:45:00+00:00,105011.1,314.25785396453284,286.30691260816377,105353.49076401294,104042.41923598704,105353.49076401294,104042.41923598704,BUY,0.7,0.0019069844974159977,1.0559861411510851
2025-06-01 18:00:00+00:00,104952.3,296.5039829420857,288.34632667494816,105356.70529114261,104115.47470885738,105356.70529114261,104115.47470885738,BUY,0.7,-0.003919585643803569,1.0518471130321738
2025-06-01 18:15:00+00:00,104685.9,248.1879235032975,280.314646040618,105320.44463785973,104206.99536214027,105320.44463785973,104206.99536214027,SELL,0.0,-0.01776807178118156,1.0331578180249896
2025-06-01 18:30:00+00:00,104350.0,168.89395515274373,258.03050786304317,105312.43456877406,104222.05543122593,105312.43456877406,104222.05543122593,HOLD,0.0,-0.0,1.0331578180249896
2025-06-01 18:45:00+00:00,104866.5,166.808026824001,239.78601165523474,105282.02327476762,104318.38672523235,105282.02327476762,104318.38672523235,HOLD,0.0,0.0,1.0331578180249896
2025-06-01 19:00:00+00:00,104827.7,158.7034538002481,223.56950008423743,105271.97793101457,104367.38206898545,105271.97793101457,104367.38206898545,HOLD,0.0,-0.0,1.0331578180249896
2025-06-01 19:15:00+00:00,104970.6,167.4010861333809,212.33581729406615,105283.84895647598,104391.561043524,105283.84895647598,104391.561043524,HOLD,0.0,0.0,1.0331578180249896
2025-06-01 19:30:00+00:00,104999.0,175.42594740731874,204.95384331671667,105296.44209754204,104416.70790245796,105296.44209754204,104416.70790245796,HOLD,0.0,0.0,1.0331578180249896
2025-06-01 19:45:00+00:00,105078.1,188.78895328083308,201.72086530954,105308.80493817774,104457.57506182224,105308.80493817774,104457.57506182224,HOLD,0.0,0.0,1.0331578180249896
2025-06-01 20:00:00+00:00,104927.4,179.12499058248068,197.20169036412815,105289.86651380509,104520.74348619493,105289.86651380509,104520.74348619493,HOLD,0.0,-0.0,1.0331578180249896
2025-06-01 20:15:00+00:00,105102.6,190.17837994730507,195.79702828076356,105308.39184233388,104540.28815766612,105308.39184233388,104540.28815766612,HOLD,0.0,0.0,1.0331578180249896
2025-06-01 20:30:00+00:00,105208.6,208.84178494561638,198.40597961373413,105337.63187178512,104562.80812821488,105337.63187178512,104562.80812821488,BUY,1.0,0.0,1.0331578180249896
2025-06-01 20:45:00+00:00,104903.9,184.9349860153452,195.71178089405637,105326.61268285,104598.72731715,105326.61268285,104598.72731715,SELL,0.0,-0.028961510751023267,1.003236006770755
2025-06-01 21:00:00+00:00,104999.8,175.7167617781961,191.71277707088433,105323.18207878833,104597.99792121166,105323.18207878833,104597.99792121166,HOLD,0.0,0.0,1.003236006770755
2025-06-01 21:15:00+00:00,105092.7,177.49733781043324,188.86968921879412,105322.11619712476,104598.21380287522,105322.11619712476,104598.21380287522,HOLD,0.0,0.0,1.003236006770755
2025-06-01 21:30:00+00:00,105326.3,204.17986271709378,191.93172391845405,105356.20546487968,104581.43453512031,105356.20546487968,104581.43453512031,BUY,1.0,0.0,1.003236006770755
2025-06-01 21:45:00+00:00,105437.5,235.25147429999197,200.59567399476163,105430.02226426092,104554.02773573907,105430.02226426092,104554.02773573907,BUY,1.0,0.010557666983459502,1.0138278384360564
2025-06-01 22:00:00+00:00,105674.6,284.0863268687244,217.2938045695542,105551.68406013185,104493.02593986817,105551.68406013185,104493.02593986817,BUY,1.0,0.022487255483105706,1.0366260440548527
2025-06-01 22:15:00+00:00,105420.0,288.26682895953127,231.48840944754963,105597.8933414991,104483.81665850092,105597.8933414991,104483.81665850092,BUY,1.0,-0.024092828361782503,1.0116507907000856
2025-06-01 22:30:00+00:00,105440.5,290.4898310998833,243.28869377801638,105646.38373075404,104481.12626924597,105646.38373075404,104481.12626924597,BUY,1.0,0.0019446025422120705,1.0136180493995117
2025-06-01 22:45:00+00:00,105460.9,291.17676433810266,252.86630789003362,105693.22387763912,104479.26612236087,105693.22387763912,104479.26612236087,BUY,1.0,0.001934740446032368,1.0155791372365135
2025-06-01 23:00:00+00:00,105730.5,319.91161043143074,266.27536839831305,105789.82939690427,104460.48060309573,105789.82939690427,104460.48060309573,BUY,1.0,0.025563976791398435,1.0415413787306562
2025-06-01 23:15:00+00:00,105641.5,327.71263209897734,278.56282113844594,105841.81001156798,104504.05998843204,105841.81001156798,104504.05998843204,BUY,1.0,-0.008417627836811992,1.0327740710278615
2025-06-01 23:30:00+00:00,105596.7,324.5842336439382,287.7671036395444,105811.74387139404,104658.79612860594,105811.74387139404,104658.79612860594,BUY,1.0,-0.00424075765679266,1.0283943264784132
2025-06-01 23:45:00+00:00,105586.0,317.1271986546635,293.6391226425683,105840.9373431994,104701.55265680059,105840.9373431994,104701.55265680059,BUY,1.0,-0.0010132892410463779,1.0273522655718395
2025-06-02 00:00:00+00:00,105548.2,303.2656299543014,295.5644241049149,105850.73347108155,104763.80652891843,105850.73347108155,104763.80652891843,BUY,1.0,-0.0035800200784197322,1.0236743238334822
2025-06-02 00:15:00+00:00,105429.0,275.11626939533744,291.47479316299945,105853.20581199811,104807.17418800193,105853.20581199811,104807.17418800193,SELL,0.0,-0.011293418551903134,1.0121135412335942
2025-06-02 00:30:00+00:00,105509.9,259.83343014762795,285.1465205599252,105861.16266554674,104850.30733445329,105861.16266554674,104850.30733445329,HOLD,0.0,0.0,1.0121135412335942
2025-06-02 00:45:00+00:00,105386.1,230.56611412345956,274.2304392726321,105860.29412860748,104881.97587139254,105860.29412860748,104881.97587139254,HOLD,0.0,-0.0,1.0121135412335942
2025-06-02 01:00:00+00:00,105589.9,229.36660110643425,265.2576716393925,105857.11656183832,104951.4034381617,105857.11656183832,104951.4034381617,HOLD,0.0,0.0,1.0121135412335942
2025-06-02 01:15:00+00:00,105419.2,205.73452104229364,253.35304151997275,105851.27627018958,104988.90372981041,105851.27627018958,104988.90372981041,HOLD,0.0,-0.0,1.0121135412335942
2025-06-02 01:30:00+00:00,105344.1,176.42393165545946,237.9672195470701,105848.70298916173,105005.02701083825,105848.70298916173,105005.02701083825,HOLD,0.0,-0.0,1.0121135412335942
2025-06-02 01:45:00+00:00,105338.0,151.2046954191319,220.61471472148247,105799.20339886555,105097.93660113444,105799.20339886555,105097.93660113444,HOLD,0.0,-0.0,1.0121135412335942
2025-06-02 02:00:00+00:00,105190.0,112.76762961456552,199.0452977000991,105767.39344361344,105148.76655638656,105767.39344361344,105148.76655638656,HOLD,0.0,-0.0,1.0121135412335942
2025-06-02 02:15:00+00:00,105228.3,86.51793843142514,176.53982584636432,105746.55166405844,105183.16833594159,105746.55166405844,105183.16833594159,HOLD,0.0,0.0,1.0121135412335942
2025-06-02 02:30:00+00:00,105262.5,69.4233895970392,155.1165385964993,105750.9097420826,105172.4302579174,105750.9097420826,105172.4302579174,HOLD,0.0,0.0,1.0121135412335942
2025-06-02 02:45:00+00:00,104987.4,23.255146769573912,128.74426023111425,105794.8380199214,105083.49198007859,105794.8380199214,105083.49198007859,HOLD,0.0,-0.0,1.0121135412335942
2025-06-02 03:00:00+00:00,104744.9,-40.80037218950747,94.8353337469899,105843.42907254482,104941.93092745519,105843.42907254482,104941.93092745519,SELL,0.0,-0.0,1.0121135412335942
2025-06-02 03:15:00+00:00,104781.7,-85.03289113250503,58.861688771090925,105883.84290347136,104837.6870965286,105883.84290347136,104837.6870965286,SELL,0.0,0.0,1.0121135412335942
2025-06-02 03:30:00+00:00,104890.1,-105.17528374127869,26.054294268617,105893.25809440049,104773.2319055995,105893.25809440049,104773.2319055995,SELL,0.0,0.0,1.0121135412335942
2025-06-02 03:45:00+00:00,104780.1,-132.2616864859301,-5.608901882292422,105904.93967615782,104693.47032384218,105904.93967615782,104693.47032384218,SELL,0.0,-0.0,1.0121135412335942
2025-06-02 04:00:00+00:00,104877.7,-139.99337085663865,-32.48579567716167,105854.87264419321,104658.25735580677,105854.87264419321,104658.25735580677,SELL,0.0,0.0,1.0121135412335942
2025-06-02 04:15:00+00:00,104874.0,-144.70303694850008,-54.929243931429355,105811.24790577314,104625.13209422684,105811.24790577314,104625.13209422684,SELL,0.0,-0.0,1.0121135412335942
2025-06-02 04:30:00+00:00,104859.2,-148.3464700927434,-73.61268916369217,105767.31791560711,104595.31208439286,105767.31791560711,104595.31208439286,SELL,0.0,-0.0,1.0121135412335942
2025-06-02 04:45:00+00:00,104729.3,-164.63254097332538,-91.8166595256188,105725.13968874644,104551.82031125358,105725.13968874644,104551.82031125358,SELL,0.0,-0.0,1.0121135412335942
2025-06-02 05:00:00+00:00,104873.0,-158.31035427517781,-105.11539847553061,105670.52250123171,104538.91749876829,105670.52250123171,104538.91749876829,SELL,0.0,0.0,1.0121135412335942
2025-06-02 05:15:00+00:00,104775.5,-163.05131572586833,-116.70258192559817,105634.63499804481,104509.45500195518,105634.63499804481,104509.45500195518,SELL,0.0,-0.0,1.0121135412335942
2025-06-02 05:30:00+00:00,104649.1,-179.5943822236004,-129.28094198519864,105582.6572680348,104475.3527319652,105582.6572680348,104475.3527319652,SELL,0.0,-0.0,1.0121135412335942
2025-06-02 05:45:00+00:00,104796.0,-172.91802687761083,-138.00835896368108,105536.53217035862,104462.46782964138,105536.53217035862,104462.46782964138,SELL,0.0,0.0,1.0121135412335942
2025-06-02 06:00:00+00:00,104795.3,-165.86171939133783,-143.57903104921243,105429.57289100866,104489.96710899132,105429.57289100866,104489.96710899132,SELL,0.0,-0.0,1.0121135412335942
2025-06-02 06:15:00+00:00,104907.8,-145.31877765680838,-143.92698037073163,105354.22910375366,104514.17089624633,105354.22910375366,104514.17089624633,HOLD,0.0,0.0,1.0121135412335942
2025-06-02 06:30:00+00:00,105100.8,-105.25137911328056,-136.19186011924143,105306.4566553475,104537.6133446525,105306.4566553475,104537.6133446525,HOLD,0.0,0.0,1.0121135412335942
2025-06-02 06:45:00+00:00,105118.3,-71.2965505610482,-123.21279820760279,105258.03118392806,104564.06881607194,105258.03118392806,104564.06881607194,HOLD,0.0,0.0,1.0121135412335942
2025-06-02 07:00:00+00:00,105240.4,-30.148760372278048,-104.59999064053785,105269.24148381634,104557.89851618365,105269.24148381634,104557.89851618365,HOLD,0.0,0.0,1.0121135412335942
2025-06-02 07:15:00+00:00,105228.1,0.2564252018055413,-83.62870747206918,105269.19609715568,104557.92390284434,105269.19609715568,104557.92390284434,HOLD,0.0,-0.0,1.0121135412335942
2025-06-02 07:30:00+00:00,105389.0,42.39932178253366,-58.42310162114861,105303.51740882402,104536.252591176,105303.51740882402,104536.252591176,BUY,1.0,0.0,1.0121135412335942
2025-06-02 07:45:00+00:00,105347.0,69.23128283955157,-32.892224729008575,105363.83975641183,104511.8902435882,105363.83975641183,104511.8902435882,BUY,1.0,-0.003985235650779684,1.0080800302664332
2025-06-02 08:00:00+00:00,105479.3,104.47532009620045,-5.41871576396677,105451.28651363311,104497.8834863669,105451.28651363311,104497.8834863669,BUY,1.0,0.012558497157013626,1.0207400004605764
2025-06-02 08:15:00+00:00,105757.4,162.8471454440005,28.234456477626683,105600.29579106855,104446.44420893144,105600.29579106855,104446.44420893144,BUY,1.0,0.02636536268253442,1.0476521807772898
2025-06-02 08:30:00+00:00,105453.1,169.91945580762695,56.571456343626735,105654.06051681198,104448.979483188,105654.06051681198,104448.979483188,SELL,0.0,-0.028773400253787607,1.0175076652530315
2025-06-02 08:45:00+00:00,105297.6,155.09891381840862,76.27694783858311,105675.52067400175,104479.26932599823,105675.52067400175,104479.26932599823,HOLD,0.0,-0.0,1.0175076652530315
2025-06-02 09:00:00+00:00,104864.9,91.17939148862206,79.2574365685909,105675.76075114106,104477.74924885895,105675.76075114106,104477.74924885895,HOLD,0.0,-0.0,1.0175076652530315
2025-06-02 09:15:00+00:00,104700.1,21.85472024513001,67.77689330389873,105683.41140984649,104452.70859015353,105683.41140984649,104452.70859015353,HOLD,0.0,-0.0,1.0175076652530315
2025-06-02 09:30:00+00:00,104569.9,-46.73518613472697,44.87447741617359,105700.68741217934,104406.50258782067,105700.68741217934,104406.50258782067,SELL,0.0,-0.0,1.0175076652530315
2025-06-02 09:45:00+00:00,104540.8,-102.09889528607891,15.479802875723088,105714.93937944429,104373.40062055571,105714.93937944429,104373.40062055571,SELL,0.0,-0.0,1.0175076652530315
2025-06-02 10:00:00+00:00,104600.0,-136.33212844547234,-14.882583388515997,105725.34647790657,104335.69352209341,105725.34647790657,104335.69352209341,SELL,0.0,0.0,1.0175076652530315
2025-06-02 10:15:00+00:00,104340.2,-191.4099740197271,-50.18806151475822,105759.21504150794,104258.29495849207,105759.21504150794,104258.29495849207,SELL,0.0,-0.0,1.0175076652530315
2025-06-02 10:30:00+00:00,104271.3,-239.4031640455505,-88.03108202091667,105792.77257693527,104186.95742306471,105792.77257693527,104186.95742306471,SELL,0.0,-0.0,1.0175076652530315
2025-06-02 10:45:00+00:00,104333.0,-266.09116973633354,-123.64309956400005,105816.00557754109,104117.4244224589,105816.00557754109,104117.4244224589,SELL,0.0,0.0,1.0175076652530315
2025-06-02 11:00:00+00:00,104312.6,-285.7897175555263,-156.0724231623053,105836.25844239419,104048.90155760582,105836.25844239419,104048.90155760582,SELL,0.0,-0.0,1.0175076652530315
2025-06-02 11:15:00+00:00,104225.1,-307.7784627478686,-186.413631079418,105855.39481171132,103961.49518828867,105855.39481171132,103961.49518828867,SELL,0.0,-0.0,1.0175076652530315
2025-06-02 11:30:00+00:00,103980.1,-349.7372564259131,-219.07835614871703,105876.67513149678,103828.14486850322,105876.67513149678,103828.14486850322,SELL,0.0,-0.0,1.0175076652530315
2025-06-02 11:45:00+00:00,104008.5,-374.41847673166194,-250.14638026530602,105876.31789623668,103717.52210376335,105876.31789623668,103717.52210376335,SELL,0.0,0.0,1.0175076652530315
2025-06-02 12:00:00+00:00,103940.0,-396.95256644685287,-279.5076175016154,105852.48774399873,103611.31225600126,105852.48774399873,103611.31225600126,SELL,0.0,-0.0,1.0175076652530315
2025-06-02 12:15:00+00:00,104013.0,-400.9806812558818,-303.8022302524687,105809.15763872604,103533.13236127397,105809.15763872604,103533.13236127397,SELL,0.0,0.0,1.0175076652530315
2025-06-02 12:30:00+00:00,104183.7,-379.3367376785609,-318.9091317376872,105717.67837838706,103504.08162161295,105717.67837838706,103504.08162161295,SELL,0.0,0.0,1.0175076652530315
2025-06-02 12:45:00+00:00,104154.5,-361.7460742638941,-327.4765202429286,105620.86432021942,103481.64567978059,105620.86432021942,103481.64567978059,SELL,0.0,-0.0,1.0175076652530315
2025-06-02 13:00:00+00:00,104105.2,-349.8218881985522,-331.94559383405334,105478.90440381436,103486.19559618564,105478.90440381436,103486.19559618564,SELL,0.0,-0.0,1.0175076652530315
2025-06-02 13:15:00+00:00,103972.0,-352.21631601132685,-335.99973826950804,105222.69504833245,103563.86495166755,105222.69504833245,103563.86495166755,SELL,0.0,-0.0,1.0175076652530315
2025-06-02 13:30:00+00:00,104176.3,-325.95262215528055,-333.9903150466626,105005.01347313251,103653.8665268675,105005.01347313251,103653.8665268675,HOLD,0.0,0.0,1.0175076652530315
2025-06-02 13:45:00+00:00,103751.7,-351.83345914927486,-337.55894386718506,104810.52783811408,103693.7621618859,104810.52783811408,103693.7621618859,SELL,0.0,-0.0,1.0175076652530315
2025-06-02 14:00:00+00:00,104072.6,-329.87323809014924,-336.0218027117779,104699.22039891944,103725.83960108056,104699.22039891944,103725.83960108056,HOLD,0.0,0.0,1.0175076652530315
2025-06-02 14:15:00+00:00,104413.7,-269.1837640467711,-322.65419497877656,104641.60177664946,103754.81822335052,104641.60177664946,103754.81822335052,HOLD,0.0,0.0,1.0175076652530315
2025-06-02 14:30:00+00:00,104337.7,-228.48966498074878,-303.821288979171,104601.71191262163,103771.48808737838,104601.71191262163,103771.48808737838,HOLD,0.0,-0.0,1.0175076652530315
2025-06-02 14:45:00+00:00,104128.0,-219.2605784231273,-286.90914686796225,104548.3330189231,103783.58698107688,104548.3330189231,103783.58698107688,HOLD,0.0,-0.0,1.0175076652530315
