ts,open,high,low,close,volume
2023-12-31T16:00:00+00:00,2299.85,2303.85,2298.23,2303.84,10665.1
2023-12-31T16:15:00+00:00,2303.84,2308.47,2303.84,2304.65,20404.6
2023-12-31T16:30:00+00:00,2304.65,2308.69,2304.42,2305.38,9466.1
2023-12-31T16:45:00+00:00,2305.39,2310.6,2305.02,2305.36,13349.2
2023-12-31T17:00:00+00:00,2305.36,2308.18,2303.49,2308.14,6228.3
2023-12-31T17:15:00+00:00,2308.14,2308.59,2293.82,2293.85,17941.3
2023-12-31T17:30:00+00:00,2293.99,2297.06,2291.38,2296.43,23184.0
2023-12-31T17:45:00+00:00,2296.54,2302.6,2296.54,2299.37,13903.7
2023-12-31T18:00:00+00:00,2299.37,2300.28,2295.1,2296.38,5805.3
2023-12-31T18:15:00+00:00,2296.22,2297.34,2291.15,2295.8,12105.8
2023-12-31T18:30:00+00:00,2295.81,2307.76,2294.51,2305.52,22183.7
2023-12-31T18:45:00+00:00,2305.54,2306.71,2302.38,2304.5,6516.6
2023-12-31T19:00:00+00:00,2304.5,2305.82,2299.7,2299.71,6813.4
2023-12-31T19:15:00+00:00,2299.7,2300.51,2292.71,2294.7,18423.1
2023-12-31T19:30:00+00:00,2294.8,2295.2,2291.58,2295.11,4788.7
2023-12-31T19:45:00+00:00,2295.11,2298.5,2293.75,2295.6,3247.5
2023-12-31T20:00:00+00:00,2295.61,2295.81,2285.56,2286.58,16667.2
2023-12-31T20:15:00+00:00,2286.57,2291.55,2285.21,2285.3,18480.1
2023-12-31T20:30:00+00:00,2285.31,2288.35,2280.0,2282.77,16110.7
2023-12-31T20:45:00+00:00,2282.77,2286.08,2280.2,2283.18,8081.1
2023-12-31T21:00:00+00:00,2283.18,2289.78,2282.0,2288.32,7266.1
2023-12-31T21:15:00+00:00,2288.32,2294.3,2288.31,2292.01,7564.8
2023-12-31T21:30:00+00:00,2292.09,2293.14,2285.86,2288.51,9543.8
2023-12-31T21:45:00+00:00,2288.51,2288.65,2280.57,2283.83,11507.4
2023-12-31T22:00:00+00:00,2283.84,2288.6,2281.78,2286.43,4891.2
2023-12-31T22:15:00+00:00,2286.42,2293.48,2283.86,2292.73,6261.8
2023-12-31T22:30:00+00:00,2292.72,2294.54,2288.36,2288.51,3492.5
2023-12-31T22:45:00+00:00,2288.51,2288.51,2257.04,2274.55,62957.2
2023-12-31T23:00:00+00:00,2274.55,2284.82,2272.23,2281.34,16350.1
2023-12-31T23:15:00+00:00,2281.35,2282.49,2274.48,2278.05,20252.9
2023-12-31T23:30:00+00:00,2278.05,2280.88,2277.0,2280.88,6153.0
2023-12-31T23:45:00+00:00,2280.87,2285.0,2280.04,2282.75,7197.4
2024-01-01T00:00:00+00:00,2282.75,2298.0,2281.84,2297.48,17072.2
2024-01-01T00:15:00+00:00,2297.49,2297.98,2289.38,2291.4,15078.7
2024-01-01T00:30:00+00:00,2291.39,2295.49,2288.61,2294.19,16230.4
2024-01-01T00:45:00+00:00,2294.18,2298.3,2293.08,2296.47,8131.5
2024-01-01T01:00:00+00:00,2296.48,2298.75,2293.84,2297.61,8061.3
2024-01-01T01:15:00+00:00,2297.61,2301.83,2297.61,2300.0,11893.5
2024-01-01T01:30:00+00:00,2300.01,2307.82,2300.01,2304.3,16280.5
2024-01-01T01:45:00+00:00,2304.51,2308.55,2304.26,2304.41,10645.8
2024-01-01T02:00:00+00:00,2304.42,2305.72,2298.71,2300.19,10743.2
2024-01-01T02:15:00+00:00,2300.2,2300.21,2296.35,2297.6,8510.5
2024-01-01T02:30:00+00:00,2297.59,2300.59,2295.3,2295.61,6245.5
2024-01-01T02:45:00+00:00,2295.62,2296.54,2291.84,2294.01,8608.3
2024-01-01T03:00:00+00:00,2294.02,2295.59,2289.09,2289.48,10588.3
2024-01-01T03:15:00+00:00,2289.49,2289.49,2281.15,2283.0,18794.6
2024-01-01T03:30:00+00:00,2283.0,2284.58,2273.6,2276.71,23973.6
2024-01-01T03:45:00+00:00,2276.74,2278.24,2271.0,2274.63,20216.9
2024-01-01T04:00:00+00:00,2274.64,2279.79,2271.52,2274.54,19549.8
2024-01-01T04:15:00+00:00,2274.55,2275.0,2265.3,2272.61,26002.4
2024-01-01T04:30:00+00:00,2272.6,2277.22,2272.07,2275.34,8461.8
2024-01-01T04:45:00+00:00,2275.34,2280.74,2273.47,2280.65,9703.5
2024-01-01T05:00:00+00:00,2280.66,2285.01,2276.95,2284.36,16154.7
2024-01-01T05:15:00+00:00,2284.36,2285.01,2277.74,2279.78,9629.5
2024-01-01T05:30:00+00:00,2279.78,2281.51,2276.98,2280.39,6141.2
2024-01-01T05:45:00+00:00,2280.4,2280.4,2273.46,2277.19,7856.5
2024-01-01T06:00:00+00:00,2277.19,2279.5,2274.93,2275.59,16564.9
2024-01-01T06:15:00+00:00,2275.59,2281.75,2274.72,2276.67,22660.8
2024-01-01T06:30:00+00:00,2276.67,2282.94,2275.94,2281.49,6330.5
2024-01-01T06:45:00+00:00,2281.48,2284.35,2281.12,2282.68,5579.6
2024-01-01T07:00:00+00:00,2282.69,2287.54,2282.04,2284.59,15421.8
2024-01-01T07:15:00+00:00,2284.59,2286.64,2282.8,2286.59,6442.1
2024-01-01T07:30:00+00:00,2286.59,2288.8,2283.87,2283.99,6786.2
2024-01-01T07:45:00+00:00,2284.0,2286.0,2282.79,2285.15,3724.2
2024-01-01T08:00:00+00:00,2285.16,2288.27,2284.77,2285.72,7868.8
2024-01-01T08:15:00+00:00,2285.72,2287.75,2282.86,2283.55,5695.5
2024-01-01T08:30:00+00:00,2283.55,2284.46,2280.61,2282.4,6808.5
2024-01-01T08:45:00+00:00,2282.4,2287.96,2282.0,2287.96,5302.0
2024-01-01T09:00:00+00:00,2287.96,2292.59,2287.64,2290.81,17651.4
2024-01-01T09:15:00+00:00,2290.8,2293.53,2289.17,2290.6,7923.6
2024-01-01T09:30:00+00:00,2290.6,2299.31,2290.6,2297.62,16221.3
2024-01-01T09:45:00+00:00,2297.62,2301.23,2297.61,2300.98,11124.9
2024-01-01T10:00:00+00:00,2300.98,2303.55,2300.64,2301.42,10876.2
2024-01-01T10:15:00+00:00,2301.43,2303.36,2297.69,2300.01,16704.1
2024-01-01T10:30:00+00:00,2300.0,2301.9,2300.0,2301.9,5615.7
2024-01-01T10:45:00+00:00,2301.89,2304.2,2301.14,2302.75,6915.4
2024-01-01T11:00:00+00:00,2302.68,2306.3,2302.21,2303.81,8914.0
2024-01-01T11:15:00+00:00,2303.82,2305.11,2301.01,2302.81,7731.7
2024-01-01T11:30:00+00:00,2302.88,2303.89,2299.59,2300.29,9723.1
2024-01-01T11:45:00+00:00,2300.29,2305.97,2299.76,2305.4,6112.2
2024-01-01T12:00:00+00:00,2305.4,2307.03,2301.26,2301.78,9941.0
2024-01-01T12:15:00+00:00,2301.79,2303.65,2300.34,2303.65,6900.6
2024-01-01T12:30:00+00:00,2303.65,2308.38,2302.52,2307.23,12994.6
2024-01-01T12:45:00+00:00,2307.24,2307.38,2300.1,2300.59,11261.2
2024-01-01T13:00:00+00:00,2300.59,2304.89,2298.71,2304.4,10866.1
2024-01-01T13:15:00+00:00,2304.41,2308.27,2304.41,2307.59,7108.7
2024-01-01T13:30:00+00:00,2307.6,2308.58,2304.73,2308.57,5489.2
2024-01-01T13:45:00+00:00,2308.56,2309.34,2305.03,2305.03,5251.8
2024-01-01T14:00:00+00:00,2305.03,2305.53,2295.75,2300.19,20273.9
2024-01-01T14:15:00+00:00,2300.2,2302.86,2298.42,2300.56,7399.1
2024-01-01T14:30:00+00:00,2300.69,2306.2,2300.6,2304.29,10667.8
2024-01-01T14:45:00+00:00,2304.21,2304.88,2300.0,2301.92,4992.1
2024-01-01T15:00:00+00:00,2301.91,2303.45,2300.13,2302.7,3397.9
2024-01-01T15:15:00+00:00,2302.71,2310.69,2301.82,2307.18,13058.9
2024-01-01T15:30:00+00:00,2307.19,2318.97,2306.68,2318.88,39172.0
2024-01-01T15:45:00+00:00,2318.67,2320.0,2312.5,2315.93,26040.1
2024-01-01T16:00:00+00:00,2315.94,2318.79,2313.6,2317.9,17845.3
2024-01-01T16:15:00+00:00,2317.91,2320.84,2307.29,2311.39,28864.0
2024-01-01T16:30:00+00:00,2311.4,2315.16,2308.98,2312.97,9032.3
2024-01-01T16:45:00+00:00,2312.99,2314.33,2309.18,2310.66,8594.2
2024-01-01T17:00:00+00:00,2310.92,2318.29,2306.89,2316.39,19322.0
2024-01-01T17:15:00+00:00,2316.58,2317.94,2312.64,2315.61,11773.5
2024-01-01T17:30:00+00:00,2315.61,2317.0,2311.2,2311.81,5111.2
2024-01-01T17:45:00+00:00,2311.81,2315.87,2311.81,2314.54,7623.7
2024-01-01T18:00:00+00:00,2314.54,2331.84,2314.54,2330.0,37231.4
