ts,open,high,low,close,volume
2025-08-31T23:30:00+00:00,4405.71,4405.8,4376.0,4385.0,79754.55
2025-08-31T23:45:00+00:00,4385.0,4392.64,4380.14,4389.71,32050.158
2025-09-01T00:00:00+00:00,4389.71,4394.5,4370.0,4385.0,46964.973
2025-09-01T00:15:00+00:00,4385.01,4392.22,4361.81,4372.36,51740.37
2025-09-01T00:30:00+00:00,4372.36,4399.3,4358.19,4394.0,56457.519
2025-09-01T00:45:00+00:00,4393.99,4409.27,4387.36,4394.24,46712.995
2025-09-01T01:00:00+00:00,4394.24,4405.83,4381.3,4391.75,32299.373
2025-09-01T01:15:00+00:00,4391.76,4407.84,4381.84,4405.61,32259.861
2025-09-01T01:30:00+00:00,4405.61,4423.86,4399.4,4422.76,44398.735
2025-09-01T01:45:00+00:00,4422.76,4430.0,4405.04,4414.55,31957.324
2025-09-01T02:00:00+00:00,4414.56,4417.98,4388.04,4395.0,40265.106
2025-09-01T02:15:00+00:00,4395.0,4397.57,4374.13,4390.12,43653.305
2025-09-01T02:30:00+00:00,4390.12,4391.89,4367.54,4376.52,42156.609
2025-09-01T02:45:00+00:00,4376.51,4388.0,4363.46,4384.99,36830.547
2025-09-01T03:00:00+00:00,4384.99,4396.64,4372.05,4376.76,36812.852
2025-09-01T03:15:00+00:00,4376.75,4382.45,4369.32,4381.8,19251.524
2025-09-01T03:30:00+00:00,4381.8,4389.96,4370.0,4389.96,21005.771
2025-09-01T03:45:00+00:00,4389.95,4406.78,4383.8,4401.39,29686.894
2025-09-01T04:00:00+00:00,4401.38,4409.75,4393.0,4403.47,22540.405
2025-09-01T04:15:00+00:00,4403.46,4404.56,4380.13,4386.82,28202.355
2025-09-01T04:30:00+00:00,4386.81,4387.11,4370.0,4376.84,25890.106
2025-09-01T04:45:00+00:00,4376.84,4387.95,4370.98,4383.29,20590.365
2025-09-01T05:00:00+00:00,4383.29,4391.0,4361.0,4372.34,40707.579
2025-09-01T05:15:00+00:00,4372.34,4393.43,4356.29,4391.2,57332.258
2025-09-01T05:30:00+00:00,4391.19,4404.33,4383.77,4402.9,32090.67
2025-09-01T05:45:00+00:00,4402.89,4404.38,4392.0,4392.8,22043.602
2025-09-01T06:00:00+00:00,4392.8,4395.29,4372.66,4387.3,27677.159
2025-09-01T06:15:00+00:00,4387.31,4400.72,4379.35,4394.59,23306.289
2025-09-01T06:30:00+00:00,4394.6,4406.0,4391.82,4403.43,20096.617
2025-09-01T06:45:00+00:00,4403.42,4406.91,4394.3,4395.16,14319.475
2025-09-01T07:00:00+00:00,4395.16,4401.1,4377.97,4379.06,22994.666
2025-09-01T07:15:00+00:00,4379.06,4423.0,4378.39,4419.05,57294.514
2025-09-01T07:30:00+00:00,4419.09,4435.58,4411.76,4419.98,70899.81
2025-09-01T07:45:00+00:00,4419.99,4463.12,4418.89,4460.7,108461.603
2025-09-01T08:00:00+00:00,4460.71,4489.85,4460.14,4472.37,134139.472
2025-09-01T08:15:00+00:00,4472.37,4478.98,4463.77,4465.53,42128.557
2025-09-01T08:30:00+00:00,4465.54,4474.0,4465.0,4469.54,28309.986
2025-09-01T08:45:00+00:00,4469.53,4481.37,4466.02,4473.7,22895.0
2025-09-01T09:00:00+00:00,4473.7,4480.0,4469.08,4479.59,21208.609
2025-09-01T09:15:00+00:00,4479.59,4480.9,4473.0,4474.39,13812.628
2025-09-01T09:30:00+00:00,4474.4,4480.0,4455.47,4459.86,47782.066
2025-09-01T09:45:00+00:00,4459.85,4459.86,4436.13,4439.74,54968.297
2025-09-01T10:00:00+00:00,4439.74,4442.99,4423.0,4441.38,53257.192
2025-09-01T10:15:00+00:00,4441.38,4444.27,4428.0,4430.0,22795.049
2025-09-01T10:30:00+00:00,4429.99,4430.0,4390.28,4400.17,93694.649
2025-09-01T10:45:00+00:00,4400.17,4408.0,4388.04,4407.04,42992.925
2025-09-01T11:00:00+00:00,4407.05,4414.12,4398.54,4400.8,30017.565
2025-09-01T11:15:00+00:00,4400.79,4406.88,4396.04,4399.99,17919.594
2025-09-01T11:30:00+00:00,4400.0,4400.43,4381.0,4381.71,41131.507
2025-09-01T11:45:00+00:00,4381.7,4399.13,4381.2,4391.7,27169.829
2025-09-01T12:00:00+00:00,4391.69,4405.29,4382.65,4398.5,28789.341
2025-09-01T12:15:00+00:00,4398.5,4411.14,4392.95,4403.1,20715.849
2025-09-01T12:30:00+00:00,4403.17,4407.91,4392.37,4396.0,18479.967
2025-09-01T12:45:00+00:00,4396.01,4404.66,4393.6,4401.65,16059.041
2025-09-01T13:00:00+00:00,4401.66,4411.68,4395.09,4406.59,23015.28
2025-09-01T13:15:00+00:00,4406.59,4422.0,4396.4,4413.96,34351.861
2025-09-01T13:30:00+00:00,4413.96,4414.6,4384.07,4385.18,48180.471
2025-09-01T13:45:00+00:00,4385.18,4389.55,4370.02,4384.04,60721.26
2025-09-01T14:00:00+00:00,4384.03,4398.83,4382.0,4396.2,26091.534
2025-09-01T14:15:00+00:00,4396.2,4401.7,4385.2,4396.58,16044.975
2025-09-01T14:30:00+00:00,4396.58,4400.18,4382.35,4389.8,17861.179
2025-09-01T14:45:00+00:00,4389.8,4400.8,4378.19,4394.44,26195.595
2025-09-01T15:00:00+00:00,4394.43,4403.71,4373.09,4382.6,36760.835
2025-09-01T15:15:00+00:00,4382.59,4388.69,4366.73,4369.41,39703.489
2025-09-01T15:30:00+00:00,4369.41,4373.2,4359.09,4365.78,45338.446
2025-09-01T15:45:00+00:00,4365.78,4372.64,4343.0,4359.71,72264.42
2025-09-01T16:00:00+00:00,4359.74,4365.91,4347.17,4364.0,37790.947
2025-09-01T16:15:00+00:00,4364.0,4370.38,4352.69,4360.0,26694.53
2025-09-01T16:30:00+00:00,4360.0,4366.85,4351.02,4360.92,20258.45
2025-09-01T16:45:00+00:00,4360.92,4366.0,4344.14,4354.12,25622.869
2025-09-01T17:00:00+00:00,4354.12,4357.0,4315.28,4325.0,96540.974
2025-09-01T17:15:00+00:00,4325.01,4335.4,4307.41,4316.89,71834.649
2025-09-01T17:30:00+00:00,4316.88,4323.24,4307.24,4322.26,36367.642
2025-09-01T17:45:00+00:00,4322.26,4328.6,4313.14,4320.9,25538.457
2025-09-01T18:00:00+00:00,4320.9,4341.12,4320.76,4338.5,29391.214
2025-09-01T18:15:00+00:00,4338.49,4345.0,4333.82,4341.33,21692.322
2025-09-01T18:30:00+00:00,4341.33,4345.66,4333.33,4341.24,14710.887
2025-09-01T18:45:00+00:00,4341.24,4347.99,4340.37,4345.0,14224.629
2025-09-01T19:00:00+00:00,4345.0,4354.77,4340.3,4350.22,15647.873
2025-09-01T19:15:00+00:00,4350.22,4360.84,4347.96,4347.96,15250.574
2025-09-01T19:30:00+00:00,4347.96,4367.71,4347.47,4363.85,14218.188
2025-09-01T19:45:00+00:00,4363.85,4367.31,4355.7,4365.99,9191.57
2025-09-01T20:00:00+00:00,4365.99,4366.5,4354.0,4358.45,11429.983
2025-09-01T20:15:00+00:00,4358.46,4359.08,4342.33,4348.0,19297.504
2025-09-01T20:30:00+00:00,4347.99,4348.0,4269.0,4269.31,129010.631
2025-09-01T20:45:00+00:00,4269.32,4290.74,4260.0,4286.27,94896.965
2025-09-01T21:00:00+00:00,4286.28,4288.64,4248.36,4275.09,67600.694
2025-09-01T21:15:00+00:00,4275.09,4285.26,4267.95,4270.23,22818.299
2025-09-01T21:30:00+00:00,4270.27,4272.68,4208.13,4238.61,100741.197
2025-09-01T21:45:00+00:00,4238.6,4259.9,4227.18,4259.17,41975.608
2025-09-01T22:00:00+00:00,4259.17,4273.99,4249.8,4273.55,42338.659
2025-09-01T22:15:00+00:00,4273.45,4297.85,4268.57,4270.99,37575.518
2025-09-01T22:30:00+00:00,4270.98,4276.06,4257.65,4259.99,26579.94
2025-09-01T22:45:00+00:00,4259.99,4288.82,4258.61,4282.19,27905.451
2025-09-01T23:00:00+00:00,4282.19,4307.11,4281.17,4302.3,34603.87
2025-09-01T23:15:00+00:00,4302.31,4303.4,4286.49,4295.75,17443.757
2025-09-01T23:30:00+00:00,4295.76,4298.8,4280.0,4298.11,20804.465
2025-09-01T23:45:00+00:00,4298.11,4317.99,4297.59,4312.2,35142.437
2025-09-02T00:00:00+00:00,4312.19,4317.26,4298.11,4300.89,34809.894
2025-09-02T00:15:00+00:00,4300.9,4317.31,4300.2,4301.2,17576.627
2025-09-02T00:30:00+00:00,4301.2,4312.9,4290.13,4290.83,25101.17
2025-09-02T00:45:00+00:00,4290.82,4309.59,4288.48,4301.88,17738.494
2025-09-02T01:00:00+00:00,4301.87,4311.95,4297.35,4300.81,18310.949
2025-09-02T01:15:00+00:00,4300.8,4314.0,4290.43,4308.45,22677.853
2025-09-02T01:30:00+00:00,4308.44,4337.07,4295.0,4330.0,44334.5
2025-09-02T01:45:00+00:00,4330.0,4339.44,4320.22,4321.51,48498.718
2025-09-02T02:00:00+00:00,4321.5,4334.84,4317.06,4325.58,20192.878
2025-09-02T02:15:00+00:00,4325.58,4339.9,4313.64,4334.29,27140.263
2025-09-02T02:30:00+00:00,4334.29,4346.91,4323.0,4333.79,33007.183
2025-09-02T02:45:00+00:00,4333.8,4362.0,4331.09,4358.7,52520.156
2025-09-02T03:00:00+00:00,4358.7,4383.72,4351.0,4380.65,102836.728
2025-09-02T03:15:00+00:00,4380.64,4393.0,4367.0,4368.0,54887.668
2025-09-02T03:30:00+00:00,4368.01,4374.01,4362.06,4369.29,26828.384
2025-09-02T03:45:00+00:00,4369.28,4376.06,4362.52,4364.62,18379.045
2025-09-02T04:00:00+00:00,4364.62,4374.86,4358.61,4374.65,22699.591
2025-09-02T04:15:00+00:00,4374.64,4380.54,4372.0,4376.42,17184.067
2025-09-02T04:30:00+00:00,4376.42,4382.0,4373.18,4379.22,23522.578
2025-09-02T04:45:00+00:00,4379.22,4386.25,4375.22,4385.0,18872.676
2025-09-02T05:00:00+00:00,4385.0,4387.14,4367.0,4377.49,28298.691
2025-09-02T05:15:00+00:00,4377.48,4383.86,4374.59,4378.6,17497.192
2025-09-02T05:30:00+00:00,4378.6,4385.0,4376.49,4381.4,11291.895
2025-09-02T05:45:00+00:00,4381.41,4387.44,4380.32,4382.8,10881.28
2025-09-02T06:00:00+00:00,4382.8,4399.86,4379.31,4393.0,36378.954
2025-09-02T06:15:00+00:00,4393.0,4398.63,4389.23,4390.67,18002.312
2025-09-02T06:30:00+00:00,4390.67,4415.6,4387.17,4406.3,61981.694
2025-09-02T06:45:00+00:00,4406.31,4413.53,4400.87,4410.32,27832.945
2025-09-02T07:00:00+00:00,4410.32,4411.95,4391.2,4391.72,26322.984
2025-09-02T07:15:00+00:00,4391.72,4401.42,4385.0,4394.58,26408.122
2025-09-02T07:30:00+00:00,4394.59,4400.48,4380.54,4383.92,27736.702
2025-09-02T07:45:00+00:00,4383.92,4389.09,4366.1,4375.73,54798.558
2025-09-02T08:00:00+00:00,4375.73,4384.8,4366.11,4369.17,26468.75
2025-09-02T08:15:00+00:00,4369.17,4395.0,4367.5,4394.02,33936.496
2025-09-02T08:30:00+00:00,4394.02,4407.58,4385.91,4401.76,31185.273
2025-09-02T08:45:00+00:00,4401.76,4404.0,4390.4,4390.41,21675.471
2025-09-02T09:00:00+00:00,4390.4,4403.66,4383.52,4400.03,22317.435
2025-09-02T09:15:00+00:00,4400.03,4406.0,4389.5,4391.48,23381.942
2025-09-02T09:30:00+00:00,4391.47,4400.3,4387.3,4395.76,14846.584
2025-09-02T09:45:00+00:00,4395.76,4399.0,4391.35,4398.14,8171.461
2025-09-02T10:00:00+00:00,4398.17,4399.42,4390.21,4394.64,8115.172
2025-09-02T10:15:00+00:00,4394.63,4395.44,4381.0,4383.56,21603.43
2025-09-02T10:30:00+00:00,4383.56,4387.2,4376.3,4382.99,21920.679
2025-09-02T10:45:00+00:00,4382.98,4391.86,4380.57,4390.22,12139.23
2025-09-02T11:00:00+00:00,4390.23,4391.33,4375.12,4375.8,16419.42
2025-09-02T11:15:00+00:00,4375.81,4381.36,4365.64,4368.67,34002.516
2025-09-02T11:30:00+00:00,4368.67,4374.86,4362.37,4372.41,29005.74
2025-09-02T11:45:00+00:00,4372.4,4374.79,4338.01,4346.23,75064.711
2025-09-02T12:00:00+00:00,4346.22,4351.72,4320.2,4325.62,87879.508
2025-09-02T12:15:00+00:00,4325.62,4338.39,4320.72,4335.48,40991.743
2025-09-02T12:30:00+00:00,4335.48,4338.2,4287.54,4300.94,86444.038
2025-09-02T12:45:00+00:00,4300.94,4301.64,4270.0,4275.79,144010.563
2025-09-02T13:00:00+00:00,4275.8,4297.62,4273.2,4291.26,76396.215
2025-09-02T13:15:00+00:00,4291.27,4318.78,4284.28,4304.85,75388.736
2025-09-02T13:30:00+00:00,4304.85,4347.99,4277.0,4341.34,180531.385
2025-09-02T13:45:00+00:00,4341.35,4392.34,4337.11,4376.97,201841.712
2025-09-02T14:00:00+00:00,4376.96,4396.0,4340.89,4352.83,131136.924
2025-09-02T14:15:00+00:00,4352.82,4373.93,4331.01,4369.79,96864.032
2025-09-02T14:30:00+00:00,4369.78,4376.05,4346.35,4354.69,64890.378
2025-09-02T14:45:00+00:00,4354.69,4361.79,4333.92,4346.31,50303.392
2025-09-02T15:00:00+00:00,4346.32,4351.0,4315.14,4342.58,74520.734
2025-09-02T15:15:00+00:00,4342.59,4351.79,4321.89,4333.76,64212.085
2025-09-02T15:30:00+00:00,4333.76,4333.77,4296.25,4307.71,75706.738
2025-09-02T15:45:00+00:00,4307.7,4316.44,4282.03,4293.21,76788.715
2025-09-02T16:00:00+00:00,4293.2,4309.1,4286.08,4296.76,58148.673
2025-09-02T16:15:00+00:00,4296.78,4305.93,4275.81,4281.04,51843.862
2025-09-02T16:30:00+00:00,4281.05,4299.79,4280.0,4292.18,39424.889
2025-09-02T16:45:00+00:00,4292.18,4299.56,4283.87,4294.65,28648.566
2025-09-02T17:00:00+00:00,4294.69,4309.66,4286.0,4290.2,44309.523
2025-09-02T17:15:00+00:00,4290.19,4313.33,4288.53,4308.25,29392.081
2025-09-02T17:30:00+00:00,4308.24,4320.0,4298.32,4305.9,33543.663
2025-09-02T17:45:00+00:00,4305.91,4330.8,4305.2,4318.01,32805.773
2025-09-02T18:00:00+00:00,4318.0,4321.43,4281.52,4294.19,48527.813
2025-09-02T18:15:00+00:00,4294.2,4299.84,4278.51,4289.31,27504.782
2025-09-02T18:30:00+00:00,4289.3,4298.13,4278.06,4282.41,31047.78
2025-09-02T18:45:00+00:00,4282.41,4315.86,4263.19,4294.57,87720.989
2025-09-02T19:00:00+00:00,4294.56,4312.43,4270.54,4271.0,45238.462
2025-09-02T19:15:00+00:00,4271.0,4284.82,4261.53,4267.97,39917.619
2025-09-02T19:30:00+00:00,4267.97,4281.59,4255.4,4275.02,37010.246
2025-09-02T19:45:00+00:00,4275.02,4283.32,4263.67,4272.49,24215.928
2025-09-02T20:00:00+00:00,4272.49,4294.29,4264.52,4294.28,36275.795
2025-09-02T20:15:00+00:00,4294.28,4317.29,4291.44,4303.34,38395.111
2025-09-02T20:30:00+00:00,4303.35,4326.63,4292.5,4316.0,30602.031
2025-09-02T20:45:00+00:00,4316.0,4316.41,4301.0,4311.0,20703.043
2025-09-02T21:00:00+00:00,4311.0,4322.0,4308.22,4321.32,15705.845
2025-09-02T21:15:00+00:00,4321.33,4322.0,4302.95,4308.55,16974.531
2025-09-02T21:30:00+00:00,4308.55,4333.89,4308.15,4326.35,27196.193
2025-09-02T21:45:00+00:00,4326.35,4332.26,4319.39,4326.67,14038.096
2025-09-02T22:00:00+00:00,4326.67,4328.29,4307.92,4323.55,24774.353
2025-09-02T22:15:00+00:00,4323.55,4327.65,4311.47,4314.33,9615.29
2025-09-02T22:30:00+00:00,4314.33,4329.66,4307.0,4325.78,22811.649
2025-09-02T22:45:00+00:00,4325.78,4331.6,4321.57,4327.31,11613.239
2025-09-02T23:00:00+00:00,4327.31,4332.47,4316.8,4330.57,16846.1
2025-09-02T23:15:00+00:00,4330.57,4335.27,4317.17,4317.66,14917.072
2025-09-02T23:30:00+00:00,4317.66,4321.13,4311.11,4316.04,13006.078
2025-09-02T23:45:00+00:00,4316.05,4326.63,4313.34,4324.32,8013.068
2025-09-03T00:00:00+00:00,4324.33,4325.17,4310.01,4317.41,13690.756
2025-09-03T00:15:00+00:00,4317.41,4330.96,4310.03,4325.31,26164.109
2025-09-03T00:30:00+00:00,4325.31,4328.83,4311.27,4316.01,15210.539
2025-09-03T00:45:00+00:00,4316.0,4317.5,4301.18,4307.81,22764.251
2025-09-03T01:00:00+00:00,4307.8,4310.97,4290.29,4291.31,31934.735
2025-09-03T01:15:00+00:00,4291.31,4300.35,4283.0,4284.77,21549.778
2025-09-03T01:30:00+00:00,4284.77,4292.94,4283.5,4288.29,13387.944
2025-09-03T01:45:00+00:00,4288.3,4324.19,4281.0,4323.55,45276.692
2025-09-03T02:00:00+00:00,4323.54,4336.23,4310.3,4316.31,65771.423
2025-09-03T02:15:00+00:00,4316.31,4354.96,4315.74,4352.46,71975.859
2025-09-03T02:30:00+00:00,4352.46,4352.46,4336.34,4341.96,23148.84
2025-09-03T02:45:00+00:00,4341.98,4349.99,4336.0,4336.61,20950.507
2025-09-03T03:00:00+00:00,4336.61,4342.46,4321.09,4325.0,26667.958
2025-09-03T03:15:00+00:00,4325.0,4336.3,4321.4,4329.0,16759.8
2025-09-03T03:30:00+00:00,4329.0,4331.55,4317.5,4326.24,21144.454
2025-09-03T03:45:00+00:00,4326.24,4336.28,4324.32,4333.4,12436.314
2025-09-03T04:00:00+00:00,4333.4,4338.21,4318.16,4319.39,15680.616
2025-09-03T04:15:00+00:00,4319.4,4331.79,4312.0,4327.8,23044.523
2025-09-03T04:30:00+00:00,4327.8,4336.68,4327.5,4333.69,15419.326
2025-09-03T04:45:00+00:00,4333.69,4341.2,4329.95,4338.41,14079.895
2025-09-03T05:00:00+00:00,4338.41,4339.5,4324.32,4333.55,19126.653
2025-09-03T05:15:00+00:00,4333.55,4333.94,4315.44,4323.55,17848.221
2025-09-03T05:30:00+00:00,4323.55,4326.81,4319.82,4321.34,8566.718
2025-09-03T05:45:00+00:00,4321.34,4325.35,4311.06,4313.91,20144.568
2025-09-03T06:00:00+00:00,4313.91,4315.55,4288.01,4304.01,70601.794
2025-09-03T06:15:00+00:00,4304.01,4315.72,4299.28,4315.72,19490.126
2025-09-03T06:30:00+00:00,4315.71,4319.98,4308.32,4310.12,19111.31
2025-09-03T06:45:00+00:00,4310.13,4316.22,4301.0,4306.07,14433.295
2025-09-03T07:00:00+00:00,4306.08,4314.0,4294.94,4304.86,26127.028
2025-09-03T07:15:00+00:00,4304.85,4304.86,4286.0,4300.38,32028.757
2025-09-03T07:30:00+00:00,4300.39,4311.06,4297.55,4309.81,18164.816
2025-09-03T07:45:00+00:00,4309.8,4314.2,4306.71,4308.72,12251.854
2025-09-03T08:00:00+00:00,4308.72,4323.17,4306.2,4322.03,27304.163
2025-09-03T08:15:00+00:00,4322.04,4332.9,4315.8,4320.47,33858.751
2025-09-03T08:30:00+00:00,4320.46,4325.9,4313.0,4324.16,17943.939
2025-09-03T08:45:00+00:00,4324.17,4326.2,4308.93,4316.47,19136.145
2025-09-03T09:00:00+00:00,4316.47,4319.53,4301.11,4303.6,20890.585
2025-09-03T09:15:00+00:00,4303.6,4323.94,4303.59,4318.59,18169.05
2025-09-03T09:30:00+00:00,4318.6,4339.99,4315.01,4338.19,34397.16
2025-09-03T09:45:00+00:00,4338.19,4351.85,4334.26,4349.99,40465.262
2025-09-03T10:00:00+00:00,4350.0,4359.0,4343.0,4359.0,36766.053
2025-09-03T10:15:00+00:00,4358.99,4375.78,4358.31,4366.89,68045.768
2025-09-03T10:30:00+00:00,4366.89,4366.89,4355.26,4362.15,27702.546
2025-09-03T10:45:00+00:00,4362.15,4370.97,4355.35,4369.87,22019.422
2025-09-03T11:00:00+00:00,4369.87,4378.01,4364.69,4375.13,33896.342
2025-09-03T11:15:00+00:00,4375.12,4378.99,4365.66,4371.29,28529.793
2025-09-03T11:30:00+00:00,4371.3,4384.67,4364.21,4380.0,36070.651
2025-09-03T11:45:00+00:00,4380.01,4381.0,4368.76,4369.6,14029.97
2025-09-03T12:00:00+00:00,4369.6,4377.87,4361.12,4363.09,32148.039
2025-09-03T12:15:00+00:00,4363.09,4368.81,4357.0,4364.9,25304.951
2025-09-03T12:30:00+00:00,4364.91,4372.73,4349.19,4349.68,33382.913
2025-09-03T12:45:00+00:00,4349.69,4355.69,4340.0,4352.22,42836.931
2025-09-03T13:00:00+00:00,4352.22,4378.57,4349.4,4375.39,53191.584
2025-09-03T13:15:00+00:00,4375.38,4393.77,4372.2,4374.46,63320.721
2025-09-03T13:30:00+00:00,4374.46,4424.0,4369.35,4418.61,121303.591
2025-09-03T13:45:00+00:00,4418.69,4439.0,4407.19,4417.0,128912.539
2025-09-03T14:00:00+00:00,4416.99,4452.46,4413.06,4418.27,115551.297
2025-09-03T14:15:00+00:00,4418.27,4448.53,4417.3,4437.93,60947.543
2025-09-03T14:30:00+00:00,4437.8,4479.82,4437.61,4475.99,120083.71
2025-09-03T14:45:00+00:00,4475.99,4478.66,4458.61,4464.92,65000.135
2025-09-03T15:00:00+00:00,4464.91,4469.67,4457.74,4459.39,34707.658
2025-09-03T15:15:00+00:00,4459.38,4472.58,4452.5,4454.11,37597.68
2025-09-03T15:30:00+00:00,4454.1,4475.67,4453.37,4468.96,39728.42
2025-09-03T15:45:00+00:00,4468.95,4485.0,4462.0,4477.06,46349.767
2025-09-03T16:00:00+00:00,4477.05,4482.0,4460.44,4469.54,34340.495
2025-09-03T16:15:00+00:00,4469.53,4473.61,4453.04,4454.85,36065.21
2025-09-03T16:30:00+00:00,4454.86,4463.99,4452.92,4453.74,19365.153
2025-09-03T16:45:00+00:00,4453.74,4465.59,4453.2,4465.0,16349.819
2025-09-03T17:00:00+00:00,4465.0,4483.77,4463.73,4480.7,26216.8
2025-09-03T17:15:00+00:00,4480.7,4484.13,4469.33,4478.0,24729.865
2025-09-03T17:30:00+00:00,4477.99,4489.41,4466.71,4468.0,37444.489
2025-09-03T17:45:00+00:00,4468.01,4486.26,4462.33,4470.47,29984.509
2025-09-03T18:00:00+00:00,4470.47,4477.78,4468.68,4473.7,13039.444
2025-09-03T18:15:00+00:00,4473.7,4473.77,4456.03,4467.89,22770.254
2025-09-03T18:30:00+00:00,4467.89,4473.71,4455.95,4459.61,22754.412
2025-09-03T18:45:00+00:00,4459.61,4467.61,4457.0,4467.38,10236.1
2025-09-03T19:00:00+00:00,4467.37,4468.12,4457.35,4462.7,8543.285
2025-09-03T19:15:00+00:00,4462.69,4467.7,4457.0,4459.92,8008.005
2025-09-03T19:30:00+00:00,4459.92,4466.28,4459.0,4464.06,9056.827
2025-09-03T19:45:00+00:00,4464.06,4476.64,4462.35,4473.49,17287.497
2025-09-03T20:00:00+00:00,4473.5,4478.0,4468.4,4469.76,10069.726
2025-09-03T20:15:00+00:00,4469.75,4472.55,4465.1,4466.37,6487.637
2025-09-03T20:30:00+00:00,4466.36,4471.88,4462.0,4465.03,7494.76
2025-09-03T20:45:00+00:00,4465.04,4469.0,4461.2,4462.37,4039.915
2025-09-03T21:00:00+00:00,4462.37,4465.44,4458.9,4465.44,6397.435
2025-09-03T21:15:00+00:00,4465.44,4471.59,4461.86,4469.83,8390.892
2025-09-03T21:30:00+00:00,4469.82,4471.25,4453.21,4454.48,10929.127
2025-09-03T21:45:00+00:00,4454.48,4465.34,4432.27,4459.0,36060.438
2025-09-03T22:00:00+00:00,4459.0,4482.08,4457.83,4466.79,20997.032
2025-09-03T22:15:00+00:00,4466.8,4472.21,4460.5,4460.5,8779.331
2025-09-03T22:30:00+00:00,4460.51,4464.62,4456.37,4464.24,7900.932
2025-09-03T22:45:00+00:00,4464.25,4469.08,4458.98,4467.6,5139.787
2025-09-03T23:00:00+00:00,4467.6,4470.43,4455.0,4458.67,14405.827
2025-09-03T23:15:00+00:00,4458.66,4464.26,4457.0,4460.99,5466.307
2025-09-03T23:30:00+00:00,4461.0,4463.0,4444.86,4446.27,18638.287
2025-09-03T23:45:00+00:00,4446.28,4453.0,4442.03,4448.3,17732.12
2025-09-04T00:00:00+00:00,4448.3,4458.73,4443.94,4458.73,15101.801
2025-09-04T00:15:00+00:00,4458.73,4478.46,4452.93,4471.19,30414.212
2025-09-04T00:30:00+00:00,4471.2,4481.56,4466.81,4467.21,19495.692
2025-09-04T00:45:00+00:00,4467.21,4476.0,4464.0,4466.46,14796.672
2025-09-04T01:00:00+00:00,4466.47,4467.06,4449.52,4453.0,20833.798
2025-09-04T01:15:00+00:00,4453.0,4458.7,4447.26,4458.31,14489.7
2025-09-04T01:30:00+00:00,4458.3,4477.0,4456.21,4462.32,24985.261
2025-09-04T01:45:00+00:00,4462.32,4467.0,4457.65,4466.5,10321.356
2025-09-04T02:00:00+00:00,4466.49,4469.0,4456.12,4458.8,13274.029
2025-09-04T02:15:00+00:00,4458.8,4460.82,4439.0,4439.08,33245.404
2025-09-04T02:30:00+00:00,4439.09,4442.6,4425.1,4426.51,64409.957
2025-09-04T02:45:00+00:00,4426.51,4430.1,4418.77,4419.99,32234.028
